"longitude","laitude","rescore"
171.225,7.07499999999999,-0.00524197554695197
171.275,7.07499999999999,-0.00335053008016536
171.325,7.07499999999999,-0.00598273689530735
171.375,7.07499999999999,-0.0073966865456726
171.525,7.07499999999999,-0.013312258899781
171.575,7.07499999999999,-0.0145427306286514
171.625,7.07499999999999,-0.0134110632471508
171.675,7.07499999999999,-0.0111262416798295
171.725,7.07499999999999,-0.00870422643053266
171.775,7.07499999999999,-0.00640914008035121
171.825,7.07499999999999,-0.00505626921413884
171.875,7.07499999999999,-0.00583177095443691
171.925,7.07499999999999,-0.00784644178946734
72.775,7.02499999999999,0.0997300553952188
72.825,7.02499999999999,0.0950640991449934
72.875,7.02499999999999,0.0915719798544531
72.925,7.02499999999999,0.0893863391945184
72.975,7.02499999999999,0.0898923346571009
73.025,7.02499999999999,0.0925004654700233
79.675,7.02499999999999,0.0916696062884431
93.675,7.02499999999999,0.119736095579211
93.925,7.02499999999999,0.0842134912420343
98.025,7.02499999999999,0.0234349158518031
99.475,7.02499999999999,0.05757872281302
116.725,7.02499999999999,0.0755894164891061
116.775,7.02499999999999,0.0738808192766939
116.975,7.02499999999999,0.0688092691815955
117.025,7.02499999999999,0.0680648698182692
117.075,7.02499999999999,0.0670962216219634
117.125,7.02499999999999,0.0628313362515567
117.175,7.02499999999999,0.0592940851908445
117.225,7.02499999999999,0.0538315254451407
117.275,7.02499999999999,0.0526498787433047
117.325,7.02499999999999,0.052662638201529
117.375,7.02499999999999,0.0524649798705468
117.425,7.02499999999999,0.0459753291636056
117.475,7.02499999999999,0.0428185804579506
117.525,7.02499999999999,0.0395590866995031
117.575,7.02499999999999,0.0328288540182259
117.625,7.02499999999999,0.031337177290099
117.675,7.02499999999999,0.0274578698513947
117.725,7.02499999999999,0.0226052140214316
117.775,7.02499999999999,0.0181991351310852
117.825,7.02499999999999,0.0172786412916472
117.875,7.02499999999999,0.015584470227432
117.925,7.02499999999999,0.0171898729937429
118.025,7.02499999999999,0.0217505914903048
118.125,7.02499999999999,0.0326187673236108
118.175,7.02499999999999,0.0369846938611458
118.375,7.02499999999999,0.0430589543552388
118.425,7.02499999999999,0.0423734195997873
118.475,7.02499999999999,0.0320574833621924
118.525,7.02499999999999,0.0209551522136667
122.225,7.02499999999999,-0.0645801236447258
122.275,7.02499999999999,-0.0613176598700466
122.425,7.02499999999999,-0.0265665047408686
123.975,7.02499999999999,0.0577523795294543
125.575,7.02499999999999,0.0767482775757974
125.725,7.02499999999999,0.0727943814344448
125.775,7.02499999999999,0.0717820317780594
125.975,7.02499999999999,0.05823637290206
126.475,7.02499999999999,0.0555654815619526
134.225,7.02499999999999,-0.0346067095426334
134.275,7.02499999999999,-0.0345288390226166
134.325,7.02499999999999,-0.0352649044142538
149.025,7.02499999999999,-0.104954375390596
149.075,7.02499999999999,-0.104457665655865
149.125,7.02499999999999,-0.102872323476791
149.175,7.02499999999999,-0.103716998368214
149.975,7.02499999999999,-0.106301850460586
151.875,7.02499999999999,-0.0709871411256807
151.925,7.02499999999999,-0.0748840840895725
151.975,7.02499999999999,-0.0755540837814433
152.025,7.02499999999999,-0.0810293152025353
152.575,7.02499999999999,-0.122594583793888
157.775,7.02499999999999,-0.11288254971597
157.825,7.02499999999999,-0.114094199746873
158.125,7.02499999999999,-0.0968323591659443
158.175,7.02499999999999,-0.097094536404149
158.225,7.02499999999999,-0.0967209210331343
158.275,7.02499999999999,-0.0968801062270307
158.325,7.02499999999999,-0.0984092387345953
171.075,7.02499999999999,-0.0126498815587418
171.425,7.02499999999999,-0.0171776866554622
171.475,7.02499999999999,-0.0180466546031594
171.575,7.02499999999999,-0.0165919835883442
171.625,7.02499999999999,-0.0164460147827476
171.675,7.02499999999999,-0.0120873910404631
171.725,7.02499999999999,-0.0108720779272207
171.775,7.02499999999999,-0.00797478485734177
171.825,7.02499999999999,-0.00684048541291558
72.875,6.97499999999999,0.0874660713460993
72.925,6.97499999999999,0.0868828955041588
72.975,6.97499999999999,0.0875957430538287
73.175,6.97499999999999,0.0970597991971581
73.225,6.97499999999999,0.0979147541098053
93.675,6.97499999999999,0.116346598614113
93.725,6.97499999999999,0.113889107255024
93.925,6.97499999999999,0.084269583739554
99.475,6.97499999999999,0.056354094713261
99.575,6.97499999999999,0.0549361719474869
113.575,6.97499999999999,0.00200410823529084
116.725,6.97499999999999,0.0777897427660484
116.775,6.97499999999999,0.0730333142447856
116.825,6.97499999999999,0.0727137172946054
116.975,6.97499999999999,0.0698960430187285
117.025,6.97499999999999,0.0710366976610421
117.075,6.97499999999999,0.0664934863416355
117.125,6.97499999999999,0.0627041177197622
117.175,6.97499999999999,0.056164876941373
117.225,6.97499999999999,0.0505048738078454
117.275,6.97499999999999,0.0491369928810722
117.325,6.97499999999999,0.0504911243501787
117.375,6.97499999999999,0.0501744238534055
117.425,6.97499999999999,0.0457695001414745
117.475,6.97499999999999,0.0425789895039809
117.525,6.97499999999999,0.0383128210783271
117.575,6.97499999999999,0.0326655647991136
117.625,6.97499999999999,0.0274539252887688
117.675,6.97499999999999,0.0249168957533839
117.725,6.97499999999999,0.0195897635935068
117.775,6.97499999999999,0.0172641881196671
117.825,6.97499999999999,0.0163762225861387
117.875,6.97499999999999,0.013682274533021
117.925,6.97499999999999,0.0143435212461895
117.975,6.97499999999999,0.0146868665881384
118.175,6.97499999999999,0.0285124964889031
118.425,6.97499999999999,0.0371606881771895
118.475,6.97499999999999,0.0297252345393442
118.525,6.97499999999999,0.0141919089673348
122.175,6.97499999999999,-0.068948634911009
122.225,6.97499999999999,-0.0574134682505347
122.275,6.97499999999999,-0.0621431221076264
122.325,6.97499999999999,-0.0493944397106003
122.375,6.97499999999999,-0.0394909116158918
122.425,6.97499999999999,-0.029009704085718
123.975,6.97499999999999,0.0580090510455098
125.475,6.97499999999999,0.0735619676632361
125.525,6.97499999999999,0.0733697789757623
125.575,6.97499999999999,0.0751278865275874
125.675,6.97499999999999,0.0726332559769919
125.725,6.97499999999999,0.0719094417040974
125.775,6.97499999999999,0.0687159116661402
125.975,6.97499999999999,0.056737261037054
126.375,6.97499999999999,0.0480453718513136
126.425,6.97499999999999,0.0471253631925685
126.475,6.97499999999999,0.0498580347808106
134.225,6.97499999999999,-0.029441428974345
134.275,6.97499999999999,-0.0293054659245412
146.925,6.97499999999999,-0.0749984871055407
149.125,6.97499999999999,-0.102379432827991
149.175,6.97499999999999,-0.103085517156751
151.925,6.97499999999999,-0.076366856617089
151.975,6.97499999999999,-0.0778631014816692
152.575,6.97499999999999,-0.118580118095768
157.225,6.97499999999999,-0.101427250079539
158.075,6.97499999999999,-0.0972427354178795
158.125,6.97499999999999,-0.0966776360933287
158.175,6.97499999999999,-0.095856634827247
158.225,6.97499999999999,-0.0946872331322682
158.275,6.97499999999999,-0.0951791783622546
158.325,6.97499999999999,-0.0962042216070695
171.575,6.97499999999999,-0.0180757676073853
171.625,6.97499999999999,-0.0177528768547805
171.675,6.97499999999999,-0.0152299921294464
171.725,6.97499999999999,-0.0128316031863811
171.775,6.97499999999999,-0.0100198152982652
72.025,6.925,0.106805604628732
72.925,6.925,0.0894738327352585
72.975,6.925,0.0902104144042386
73.125,6.925,0.0969621169274877
73.175,6.925,0.0996864152227015
73.225,6.925,0.100515777404545
73.925,6.925,0.0830519666836311
93.725,6.925,0.103707369762139
93.925,6.925,0.0878348260890555
99.525,6.925,0.0596439538604914
116.675,6.925,0.0788365958218536
116.825,6.925,0.0738184789957555
116.875,6.925,0.0736781683349705
117.025,6.925,0.0737751256552119
117.225,6.925,0.042736099419067
117.275,6.925,0.0447255796583706
117.325,6.925,0.0431457202440872
117.375,6.925,0.0432067430226252
117.425,6.925,0.0397016109010978
117.475,6.925,0.0381579086690062
117.525,6.925,0.0359854543864236
117.675,6.925,0.0213934770690183
117.725,6.925,0.0169595490930209
117.775,6.925,0.0129265155246941
117.825,6.925,0.00812973572468743
117.875,6.925,0.0114852981301726
117.925,6.925,0.0114345326786285
117.975,6.925,0.0111352082783504
118.025,6.925,0.0154810755400686
118.075,6.925,0.0179958573641732
118.475,6.925,0.0198547677293159
121.575,6.925,0.0463865077436094
121.975,6.925,0.0825291193630944
122.025,6.925,0.0689219009368734
122.175,6.925,-0.0427320373865125
122.225,6.925,-0.049023894987172
122.275,6.925,-0.0528700919332836
122.325,6.925,-0.0495143224678943
123.975,6.925,0.0599688024662415
125.475,6.925,0.0716691749241882
125.675,6.925,0.0675424574737665
125.725,6.925,0.0668778702418995
125.775,6.925,0.0636774495397466
125.825,6.925,0.059812785024641
125.975,6.925,0.047101895155155
126.175,6.925,0.0384897528740148
126.225,6.925,0.0391780249271211
126.275,6.925,0.0432495423198022
126.325,6.925,0.0456964438104504
134.125,6.925,-0.0277189439830806
134.175,6.925,-0.0267729284327804
134.225,6.925,-0.0268046120449377
149.125,6.925,-0.0991890132757167
149.175,6.925,-0.0985860114655831
152.675,6.925,-0.116443416727144
152.725,6.925,-0.116375547858188
158.075,6.925,-0.104576745892849
158.125,6.925,-0.0992814678415914
158.275,6.925,-0.0925719398305741
158.325,6.925,-0.0942992233183822
158.375,6.925,-0.0939213326179257
171.575,6.925,-0.0173441309169478
72.925,6.875,0.0880201990283351
72.975,6.875,0.0881108884303516
73.025,6.875,0.0910206956558096
73.075,6.875,0.091875587009207
73.125,6.875,0.0998700290224366
73.175,6.875,0.100006695147593
73.225,6.875,0.100131064075057
79.675,6.875,0.0939711084327169
79.825,6.875,0.0967433628133641
93.775,6.875,0.0986373920645874
93.925,6.875,0.0895258842265738
99.575,6.875,0.0697821308231297
116.575,6.875,0.0846287894777496
116.625,6.875,0.0829429715941901
116.675,6.875,0.0825642681766624
116.825,6.875,0.0760675628747694
116.875,6.875,0.0730447472300337
117.275,6.875,0.0277891253370902
117.325,6.875,0.0329893578042625
117.375,6.875,0.0351821141981034
117.475,6.875,0.0326589368862581
117.525,6.875,0.0293405275856215
117.575,6.875,0.0268561344170162
117.725,6.875,0.0128026712096249
117.775,6.875,0.00925094876536445
117.825,6.875,0.00748993011638134
117.875,6.875,0.00472413629933471
117.925,6.875,0.00482809415710867
117.975,6.875,0.00714064719185958
118.025,6.875,0.0103724082439955
118.075,6.875,0.00930972706133151
118.375,6.875,0.0210041358778466
118.425,6.875,0.0201722731006086
121.575,6.875,0.0525349391330367
122.025,6.875,0.0668702740963547
122.075,6.875,0.0250560295750818
122.125,6.875,-0.0139269777163797
122.175,6.875,-0.0344471707447199
122.275,6.875,-0.046988108465344
122.325,6.875,-0.0450198821742575
123.975,6.875,0.061234969401232
125.475,6.875,0.0684291918216395
125.675,6.875,0.0654792261775617
125.725,6.875,0.0631813026407445
125.775,6.875,0.0599744504529983
125.975,6.875,0.0366677952522471
126.025,6.875,0.0344684011349185
126.175,6.875,0.0392643555707624
126.275,6.875,0.0417570756089007
126.325,6.875,0.0433547388088116
134.125,6.875,-0.0257326921083647
149.125,6.875,-0.0969552609761133
149.175,6.875,-0.0968858976785541
149.225,6.875,-0.0963480679189299
149.275,6.875,-0.102032538735013
152.675,6.875,-0.11344048312013
152.725,6.875,-0.112579395389563
152.775,6.875,-0.112705652068824
158.075,6.875,-0.112028216270927
158.125,6.875,-0.108894058418435
158.325,6.875,-0.0932936997248721
158.375,6.875,-0.09389756880211
72.925,6.82499999999999,0.090354104217232
72.975,6.82499999999999,0.0919738229633704
73.025,6.82499999999999,0.0956995481028555
73.075,6.82499999999999,0.0965523106690377
73.125,6.82499999999999,0.102993236357127
73.175,6.82499999999999,0.103048529586119
73.225,6.82499999999999,0.100831917580453
93.775,6.82499999999999,0.0988241790288775
93.825,6.82499999999999,0.0971816647617813
93.925,6.82499999999999,0.0889510489775625
99.525,6.82499999999999,0.0645242410760716
99.575,6.82499999999999,0.0726594450729373
116.325,6.82499999999999,0.0862686784853426
116.625,6.82499999999999,0.088926763649756
116.675,6.82499999999999,0.0895278543304948
116.825,6.82499999999999,0.073602638938729
116.875,6.82499999999999,0.0736934903599289
117.275,6.82499999999999,0.00613211723678896
117.325,6.82499999999999,0.0186327040462921
117.375,6.82499999999999,0.0202609952534529
117.425,6.82499999999999,0.0231369964272203
117.475,6.82499999999999,0.0243092586447072
117.525,6.82499999999999,0.0245204273788012
117.575,6.82499999999999,0.0206268827871037
117.625,6.82499999999999,0.0184837134996077
117.725,6.82499999999999,0.0107209569551625
117.775,6.82499999999999,0.00539556645706843
117.825,6.82499999999999,-0.000590269976521553
117.875,6.82499999999999,-0.0024136809949587
117.925,6.82499999999999,-0.00070674974952268
117.975,6.82499999999999,0.0003348203903422
118.025,6.82499999999999,0.00399716496296944
118.075,6.82499999999999,0.00352026822458364
118.125,6.82499999999999,0.00663645802657623
121.525,6.82499999999999,0.0580306633456471
121.575,6.82499999999999,0.0604253150540101
123.925,6.82499999999999,0.0568619423821125
123.975,6.82499999999999,0.0592800486250524
125.425,6.82499999999999,0.0618153507156883
126.025,6.82499999999999,0.0285821887875933
126.075,6.82499999999999,0.0282958641154113
126.225,6.82499999999999,0.0413751261362549
126.275,6.82499999999999,0.0413053133622522
126.375,6.82499999999999,0.0405853355445062
149.175,6.82499999999999,-0.0947910278030638
149.225,6.82499999999999,-0.0964991490630583
149.275,6.82499999999999,-0.0982661255250231
152.675,6.82499999999999,-0.110278997956138
152.725,6.82499999999999,-0.11063984259846
157.875,6.82499999999999,-0.13394115489237
157.925,6.82499999999999,-0.126314127789226
157.975,6.82499999999999,-0.120774535094015
158.025,6.82499999999999,-0.119010602187709
158.125,6.82499999999999,-0.115767424900355
158.325,6.82499999999999,-0.100908005141859
158.375,6.82499999999999,-0.0985255971392911
72.925,6.77499999999999,0.0931588332792064
73.025,6.77499999999999,0.0983075401959447
73.075,6.77499999999999,0.100809059616863
73.125,6.77499999999999,0.103420869580407
73.175,6.77499999999999,0.101452612771019
93.775,6.77499999999999,0.0973802353776187
93.825,6.77499999999999,0.0980773240885092
93.875,6.77499999999999,0.0949337756634494
99.525,6.77499999999999,0.0647554880069613
116.325,6.77499999999999,0.0893953356378033
116.375,6.77499999999999,0.0883513819348757
116.625,6.77499999999999,0.091305239351972
116.875,6.77499999999999,0.0719809768518496
117.275,6.77499999999999,-0.0170864149873981
117.325,6.77499999999999,-0.00563973057329654
117.375,6.77499999999999,0.00580210180741042
117.425,6.77499999999999,0.00900314574821663
117.475,6.77499999999999,0.0133637730269271
117.525,6.77499999999999,0.0130163937422357
117.575,6.77499999999999,0.0138111171381463
117.675,6.77499999999999,0.00879794567330097
117.725,6.77499999999999,0.00440436914509076
117.775,6.77499999999999,-0.0014009353177289
117.825,6.77499999999999,-0.00554460088837274
117.875,6.77499999999999,-0.0115655953565394
117.975,6.77499999999999,-0.00628673275378173
118.025,6.77499999999999,-0.00337595551108371
118.075,6.77499999999999,-0.00148407738451943
118.125,6.77499999999999,-0.000391361097682612
121.425,6.77499999999999,0.0549721909190878
121.475,6.77499999999999,0.0611076452943903
122.025,6.77499999999999,0.0584230871940487
122.075,6.77499999999999,0.0443178320335071
122.375,6.77499999999999,-0.0415844039859993
123.925,6.77499999999999,0.0563262597968354
123.975,6.77499999999999,0.0605031948342438
124.025,6.77499999999999,0.0625949826387684
125.375,6.77499999999999,0.0518363591420822
125.425,6.77499999999999,0.0528299942619443
126.025,6.77499999999999,0.0272997744866524
126.075,6.77499999999999,0.0268325233672876
126.225,6.77499999999999,0.0408701541538374
126.275,6.77499999999999,0.0393445035474388
126.325,6.77499999999999,0.0382969592169029
149.175,6.77499999999999,-0.0949484268362239
149.225,6.77499999999999,-0.0957480508004274
149.275,6.77499999999999,-0.0980622603673302
149.325,6.77499999999999,-0.100808723904299
157.875,6.77499999999999,-0.138058771645041
157.925,6.77499999999999,-0.130383036782912
157.975,6.77499999999999,-0.123312486881085
158.025,6.77499999999999,-0.122056890991704
158.125,6.77499999999999,-0.117633480653258
158.175,6.77499999999999,-0.117234651928024
158.225,6.77499999999999,-0.113575437918064
158.275,6.77499999999999,-0.107811404302331
158.325,6.77499999999999,-0.104627780495184
72.875,6.72499999999999,0.0896780574113122
72.925,6.72499999999999,0.0960143752453615
72.975,6.72499999999999,0.0990353118515351
73.025,6.72499999999999,0.101621696756742
73.075,6.72499999999999,0.103941454830103
73.125,6.72499999999999,0.101629649098969
73.175,6.72499999999999,0.0987647573444189
99.675,6.72499999999999,0.0777577818614113
99.725,6.72499999999999,0.0797050602960818
116.275,6.72499999999999,0.0883991919286519
116.325,6.72499999999999,0.0891272003455573
116.375,6.72499999999999,0.0895889510076808
116.575,6.72499999999999,0.0924262123708096
116.625,6.72499999999999,0.0927193916611966
116.825,6.72499999999999,0.0745074609779541
116.875,6.72499999999999,0.0717301328954746
116.925,6.72499999999999,0.0679830435419568
116.975,6.72499999999999,0.0656995086687046
117.325,6.72499999999999,-0.0344528929381797
117.375,6.72499999999999,-0.0194140583430542
117.425,6.72499999999999,-0.00610283529865907
117.475,6.72499999999999,-0.00312059600260308
117.525,6.72499999999999,0.00113136132926138
117.575,6.72499999999999,0.00203304929025125
117.625,6.72499999999999,0.00394569231637529
117.775,6.72499999999999,-0.00432671133164291
117.825,6.72499999999999,-0.00750388467340146
117.875,6.72499999999999,-0.0124865363414402
117.925,6.72499999999999,-0.0109384475748162
117.975,6.72499999999999,-0.00845782204937214
118.025,6.72499999999999,-0.0115978139766376
118.075,6.72499999999999,-0.0104921395456853
118.125,6.72499999999999,-0.00880613535647298
118.175,6.72499999999999,-0.00861460765955267
118.225,6.72499999999999,-0.00735016650848172
118.275,6.72499999999999,-0.00494188845197095
121.425,6.72499999999999,0.0600326620550601
121.475,6.72499999999999,0.0649407336136464
121.525,6.72499999999999,0.0745262448268213
121.625,6.72499999999999,0.0765097535075374
121.925,6.72499999999999,0.0783511032957798
121.975,6.72499999999999,0.0703712986562288
122.025,6.72499999999999,0.0586274688589293
122.075,6.72499999999999,0.0467795099812894
122.125,6.72499999999999,0.0352218845889111
122.375,6.72499999999999,-0.0376951195670957
122.425,6.72499999999999,-0.0453542605818195
125.375,6.72499999999999,0.047608361010638
125.425,6.72499999999999,0.0484351295179381
126.025,6.72499999999999,0.0231828137185238
126.075,6.72499999999999,0.0266485298971163
126.275,6.72499999999999,0.0393703107381718
143.025,6.72499999999999,-0.0253041540063464
143.075,6.72499999999999,-0.0250021277909056
149.225,6.72499999999999,-0.0970614877259167
149.275,6.72499999999999,-0.0992069662862877
149.325,6.72499999999999,-0.101952307838459
152.625,6.72499999999999,-0.111851645513725
157.925,6.72499999999999,-0.131623515171812
157.975,6.72499999999999,-0.128428430594829
159.725,6.72499999999999,-0.0710001593038115
159.775,6.72499999999999,-0.0772682460362522
-77.475,6.675,-0.0661686138074694
-77.425,6.675,-0.0643882874749374
72.875,6.675,0.0949983906521179
72.925,6.675,0.0997691646800754
72.975,6.675,0.102713635618484
73.025,6.675,0.102633272124977
73.075,6.675,0.102207207612604
73.125,6.675,0.0982914086011281
99.675,6.675,0.072608927091887
116.075,6.675,0.0837596400862996
116.275,6.675,0.0865751780864541
116.325,6.675,0.0874975565110663
116.375,6.675,0.0881763072563963
116.575,6.675,0.09264824751254
116.625,6.675,0.0943071838222462
116.875,6.675,0.0679093945105184
116.925,6.675,0.0677157574219254
116.975,6.675,0.0626281615363755
117.475,6.675,-0.025887693302329
117.525,6.675,-0.0189918223702142
117.625,6.675,-0.00753954857637448
117.775,6.675,-0.00958356410890958
117.825,6.675,-0.011948650190809
117.875,6.675,-0.0148515495184399
117.925,6.675,-0.0134272465667741
117.975,6.675,-0.0121533180766785
118.025,6.675,-0.0128370434219156
118.075,6.675,-0.015775231078677
118.125,6.675,-0.0159449880116501
118.275,6.675,-0.0142536940408313
121.025,6.675,0.0526671823199113
121.075,6.675,0.0586825836006394
121.425,6.675,0.065799661706924
121.475,6.675,0.0760146932107916
121.525,6.675,0.081131665514799
121.575,6.675,0.0825076789638065
121.625,6.675,0.0826670007185535
121.725,6.675,0.0802406056584055
121.825,6.675,0.0798600058605513
121.875,6.675,0.0799533100754293
121.925,6.675,0.0777202630784555
122.125,6.675,0.0385304198522612
122.175,6.675,0.0233931083716373
122.225,6.675,0.0133160486807736
122.275,6.675,5.83222202045413e-05
125.375,6.675,0.0439079402186586
125.425,6.675,0.043129734036793
126.025,6.675,0.0190664267855863
126.075,6.675,0.0214238931574361
126.225,6.675,0.0398130545890493
142.975,6.675,-0.0222698067718573
143.025,6.675,-0.0245054339001935
143.075,6.675,-0.0239087540628673
149.275,6.675,-0.101578349143103
149.325,6.675,-0.103776859668322
159.725,6.675,-0.0755385870279337
159.775,6.675,-0.0808927105601392
-77.475,6.625,-0.0699463813945913
72.875,6.625,0.0976612017252628
72.925,6.625,0.101221197956891
73.025,6.625,0.101649746416466
73.075,6.625,0.0997866754626648
99.675,6.625,0.0739181509207535
115.825,6.625,0.0805300795230898
116.075,6.625,0.0839576464436085
116.525,6.625,0.093937096181769
116.575,6.625,0.0945676264694757
116.875,6.625,0.0671311554336526
117.475,6.625,-0.0509304592012571
117.525,6.625,-0.0402895862955054
117.575,6.625,-0.0280964118893177
117.625,6.625,-0.0166534304502912
117.725,6.625,-0.00982992890783412
117.775,6.625,-0.0124462340914263
117.825,6.625,-0.015729335375341
117.875,6.625,-0.0152615905918427
117.925,6.625,-0.0165187623719825
117.975,6.625,-0.0147416900033193
118.025,6.625,-0.0163993108804944
118.075,6.625,-0.0213279936207349
121.475,6.625,0.0811449925574977
121.525,6.625,0.0861914989837173
121.575,6.625,0.0883208043446181
121.625,6.625,0.0897717252765645
121.675,6.625,0.0872272108369421
121.725,6.625,0.0856627344506206
121.775,6.625,0.082825703848803
121.825,6.625,0.0812845376778077
122.275,6.625,0.00696518065872148
122.325,6.625,-0.012187891187382
125.375,6.625,0.0383352080400428
125.425,6.625,0.037379932861202
125.475,6.625,0.0340243193533402
126.075,6.625,0.0196461894534517
126.225,6.625,0.0351038689407188
149.275,6.625,-0.101957000420271
72.625,6.57499999999999,0.0759479106884213
72.875,6.57499999999999,0.100202635148576
72.925,6.57499999999999,0.100891255645377
72.975,6.57499999999999,0.100893291455807
73.025,6.57499999999999,0.102671257231032
73.075,6.57499999999999,0.0934844082922696
95.175,6.57499999999999,0.0309461750189606
99.175,6.57499999999999,0.060545959831988
99.225,6.57499999999999,0.0626898850358669
99.275,6.57499999999999,0.0663787438239524
99.325,6.57499999999999,0.0670447709337291
99.375,6.57499999999999,0.0698415659039685
99.425,6.57499999999999,0.0688831554785557
99.475,6.57499999999999,0.0697500456072179
99.675,6.57499999999999,0.0727097763524398
116.125,6.57499999999999,0.0842823891487094
116.475,6.57499999999999,0.0948234251285251
116.525,6.57499999999999,0.0954261538877864
117.575,6.57499999999999,-0.0405403456459575
117.725,6.57499999999999,-0.0158909780156283
117.775,6.57499999999999,-0.0172648120718144
117.925,6.57499999999999,-0.0186575293425358
117.975,6.57499999999999,-0.0197352576391147
118.025,6.57499999999999,-0.0188874990018995
120.875,6.57499999999999,0.0399095998679341
120.925,6.57499999999999,0.051924743824846
120.975,6.57499999999999,0.0606101837114775
121.375,6.57499999999999,0.0735084488010377
121.425,6.57499999999999,0.0793442032703432
121.475,6.57499999999999,0.082758262454499
121.525,6.57499999999999,0.0885907493849394
121.575,6.57499999999999,0.0939441297686116
121.625,6.57499999999999,0.0944145694819808
121.675,6.57499999999999,0.0909278598499094
121.725,6.57499999999999,0.0901428458843336
121.775,6.57499999999999,0.0884721421885666
121.825,6.57499999999999,0.0859010957902044
121.875,6.57499999999999,0.0842390574307508
122.225,6.57499999999999,0.0214564665380194
122.275,6.57499999999999,0.00858613787486016
122.325,6.57499999999999,-0.0111259777898241
124.025,6.57499999999999,0.0460820453901006
125.425,6.57499999999999,0.0345729205071441
125.475,6.57499999999999,0.0320176507910136
125.525,6.57499999999999,0.0324869868897041
126.075,6.57499999999999,0.0178079878934854
126.225,6.57499999999999,0.034846289756666
72.875,6.52499999999999,0.101205930848901
72.925,6.52499999999999,0.100791679480939
72.975,6.52499999999999,0.101197927237055
73.025,6.52499999999999,0.0993606708292256
73.075,6.52499999999999,0.0922712732809099
99.175,6.52499999999999,0.0633532080471397
99.225,6.52499999999999,0.0679082834150787
99.325,6.52499999999999,0.0766950592730189
99.575,6.52499999999999,0.0713881256368609
116.175,6.52499999999999,0.0846212896635932
116.425,6.52499999999999,0.0952346113107626
116.475,6.52499999999999,0.0965914879651793
117.675,6.52499999999999,-0.0263594599278017
117.725,6.52499999999999,-0.0233224774416564
117.825,6.52499999999999,-0.0178260495785155
117.875,6.52499999999999,-0.0190174825434735
117.925,6.52499999999999,-0.0206403388755695
117.975,6.52499999999999,-0.0216836256662261
120.775,6.52499999999999,0.0369585762174911
120.825,6.52499999999999,0.048713457458932
120.875,6.52499999999999,0.0603695188644874
120.925,6.52499999999999,0.067763672776772
120.975,6.52499999999999,0.0725693119716192
121.375,6.52499999999999,0.0791502787373749
121.425,6.52499999999999,0.0843531171849614
121.475,6.52499999999999,0.0877600058675485
121.725,6.52499999999999,0.0928413215898005
121.775,6.52499999999999,0.092778354311333
121.825,6.52499999999999,0.0938330654858926
121.875,6.52499999999999,0.0939652523731432
122.225,6.52499999999999,0.0068849126406365
123.975,6.52499999999999,0.0376138948264124
124.025,6.52499999999999,0.0403232723950949
125.525,6.52499999999999,0.0284275279848546
125.575,6.52499999999999,0.0253849636923683
125.675,6.52499999999999,0.0196705898369807
126.075,6.52499999999999,0.0183923248353356
126.225,6.52499999999999,0.0348015743957853
-162.425,6.47499999999999,-0.0409572881655636
-162.375,6.47499999999999,-0.0400098063316806
72.875,6.47499999999999,0.100915989467669
72.925,6.47499999999999,0.100519846717029
73.075,6.47499999999999,0.0935942615729955
79.925,6.47499999999999,0.0820669241076769
79.975,6.47499999999999,0.0797190576500087
99.175,6.47499999999999,0.0681735613614275
99.275,6.47499999999999,0.07740140211781
99.325,6.47499999999999,0.077989514746924
99.375,6.47499999999999,0.0806641567820366
99.775,6.47499999999999,0.0769488733289564
99.825,6.47499999999999,0.0799213820857902
99.875,6.47499999999999,0.0822347194669211
116.275,6.47499999999999,0.089498553868957
116.325,6.47499999999999,0.0920497631629661
116.425,6.47499999999999,0.0962600873771793
117.725,6.47499999999999,-0.0368640933156085
117.825,6.47499999999999,-0.0238009634296773
117.875,6.47499999999999,-0.0200883322212363
117.925,6.47499999999999,-0.0224367908052807
117.975,6.47499999999999,-0.0222660171833159
120.775,6.47499999999999,0.0622129016303786
120.825,6.47499999999999,0.0727257650715635
120.875,6.47499999999999,0.0783840855761177
120.925,6.47499999999999,0.0826197939785538
121.675,6.47499999999999,0.09423138072616
121.725,6.47499999999999,0.0950509736497379
121.825,6.47499999999999,0.095570542102304
121.875,6.47499999999999,0.0969939046136324
121.925,6.47499999999999,0.0967356012658426
122.175,6.47499999999999,-0.0153240116708815
122.225,6.47499999999999,-0.0147137741732104
123.975,6.47499999999999,0.0304589648864098
124.025,6.47499999999999,0.0322889767007041
125.575,6.47499999999999,0.0240630573455926
126.075,6.47499999999999,0.0217504369692102
126.125,6.47499999999999,0.028147598721776
126.225,6.47499999999999,0.0315425941361932
-162.475,6.425,-0.0417149428403303
-162.425,6.425,-0.0413528075118752
-162.375,6.425,-0.0407325603087206
-162.325,6.425,-0.041787517222086
72.625,6.425,0.0883030522412341
72.675,6.425,0.0888994225584933
72.725,6.425,0.0943289357828163
72.875,6.425,0.100555022644828
72.925,6.425,0.102265801621979
73.075,6.425,0.0945755431571814
79.975,6.425,0.0783716895352041
99.675,6.425,0.0716705415906176
99.725,6.425,0.07201220706972
99.775,6.425,0.0765727542121733
99.875,6.425,0.0846207802299513
99.925,6.425,0.0877243006089192
116.325,6.425,0.0921508847582721
117.875,6.425,-0.0238675224169734
120.675,6.425,0.0613005901137541
120.725,6.425,0.0744756436587223
